0.90309	0.90309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0.90309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0.90309	0.90309	0.90309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0.90309	0.90309	0.90309	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0.90309	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0.90309	0.90309	0.90309	0.60206	0.60206	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60206	0.90309	0.90309	0.90309	0.60206	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.60206	0	0	0	0	0.60206	0.90309	0.90309	0.90309	
